model,100.mp4_psnr,100.mp4_qm,100.mp4_ssim,1000.mp4_psnr,1000.mp4_qm,1000.mp4_ssim,200.mp4_psnr,200.mp4_qm,200.mp4_ssim,300.mp4_psnr,300.mp4_qm,300.mp4_ssim,400.mp4_psnr,400.mp4_qm,400.mp4_ssim,500.mp4_psnr,500.mp4_qm,500.mp4_ssim,600.mp4_psnr,600.mp4_qm,600.mp4_ssim,700.mp4_psnr,700.mp4_qm,700.mp4_ssim,800.mp4_psnr,800.mp4_qm,800.mp4_ssim,900.mp4_psnr,900.mp4_qm,900.mp4_ssim,average_psnr,average_ssim,average_qm,score
small_360_720_252videos_AdamWopt_PNSRloss_1fb_1ff_3ep_final.pt,0.511011827712089,0.0382146144815793,0.0001991409183348,1.0203891408523482,0.106209053372158,0.0059299242976527,0.9315516004626404,0.1342906276632511,0.0184152450337506,1.2416082932645054,0.1313811621765603,0.0082054932245472,0.939106377979254,0.1201215777030562,0.0135345108957098,0.5149800601421575,0.0800893905538897,0.0123039037989289,1.155267766658092,0.0956810651732258,0.0024473345119681,1.7043378753150051,0.1045817390042431,-0.0098100476616981,0.7969783552541045,0.1114965950439872,0.0148351552502421,0.7824169005323576,0.1287221288627114,0.0210931767153259,0.9597648198172554,0.0087153836984762,0.1050787954034662,1.0
