model,videos/HD/100.mp4_psnr,videos/HD/100.mp4_qm,videos/HD/100.mp4_ssim,videos/HD/1000.mp4_psnr,videos/HD/1000.mp4_qm,videos/HD/1000.mp4_ssim,videos/HD/200.mp4_psnr,videos/HD/200.mp4_qm,videos/HD/200.mp4_ssim,videos/HD/300.mp4_psnr,videos/HD/300.mp4_qm,videos/HD/300.mp4_ssim,videos/HD/400.mp4_psnr,videos/HD/400.mp4_qm,videos/HD/400.mp4_ssim,videos/HD/500.mp4_psnr,videos/HD/500.mp4_qm,videos/HD/500.mp4_ssim,videos/HD/600.mp4_psnr,videos/HD/600.mp4_qm,videos/HD/600.mp4_ssim,videos/HD/700.mp4_psnr,videos/HD/700.mp4_qm,videos/HD/700.mp4_ssim,videos/HD/800.mp4_psnr,videos/HD/800.mp4_qm,videos/HD/800.mp4_ssim,videos/HD/900.mp4_psnr,videos/HD/900.mp4_qm,videos/HD/900.mp4_ssim,average_psnr,average_ssim,average_qm,score
fine-models/large_360_720_36videos_AdamWopt_MSELossloss_1fb_1ff_3ep_final.pt,-3.734211057624563,-0.3006409591427408,-0.006046203958908203,-0.4520086122039153,-0.29724515711656885,-0.08911523282927958,0.4504764800103729,0.048059084061882196,0.0029653784812697648,0.6200808966719862,0.05750389912064957,0.001229570816027259,0.07314464389877884,0.004026521943414352,-0.0007888952757687528,0.06867808143564247,0.0058299925212264014,-3.4919921183762526e-05,-1.0416012770377492,-0.07974977356412616,7.038408477832991e-05,-5.9393288721174216,-1.0280433348889977,-0.17693459327588945,-0.11537995434447268,-0.02271875124777445,-0.004397230260324125,0.4304922027075868,0.07199148907281216,0.012013432163520132,-0.9639657468603755,-0.02610383099757584,-0.15409869892402234,0.5
fine-models/small_360_720_36videos_Adagradopt_MSELossloss_1fb_1ff_10ep_final.pt,-6.165241715091987,-0.5273230545162813,-0.01787351341855614,-4.967613757856739,-0.9181871955166434,-0.1692633579841396,-4.230601841971378,-0.8249151394100789,-0.159152297565601,-3.168088016894039,-0.40299875101897875,-0.04324676806494698,-3.5778552253774336,-0.5642451634598569,-0.08806968335337284,-3.068921306789324,-0.6065705149860516,-0.11777630268327344,-6.722331840719953,-0.5863150540535118,-0.01694258267447457,-10.042975899357124,-1.7699091523914046,-0.3087904366270807,-2.170785449495252,-0.43322253464165605,-0.0845796323862652,-2.959593504067236,-0.5785301108167085,-0.1117049355634907,-4.707400855762047,-0.11173995103212012,-0.7212216670811171,0.0
fine-models/small_360_720_36videos_Adagradopt_PNSRloss_1fb_1ff_10ep_final.pt,-5.767886981068038,-0.4914913811569299,-0.01639977937576753,-4.046039606900823,-0.6651612381736811,-0.10870982396522622,-3.6252704018714432,-0.6933732452575594,-0.1317112815860133,-2.5274258171952013,-0.3237633456539859,-0.03545372158088944,-2.984704638487539,-0.4589451903151076,-0.06938072399004991,-2.6730698963139687,-0.5275224561170866,-0.10233655671945352,-4.587086639148275,-0.40219776190471457,-0.013565651322371197,-8.685465351847196,-1.2954653117814274,-0.19160689083521798,-1.7610990665102975,-0.34736449022535254,-0.06725052119101449,-2.5540789405771527,-0.4851395252797053,-0.09152504341714329,-3.921212733991993,-0.0827939993983147,-0.569042394586555,0.0
fine-models/small_360_720_36videos_AdamWopt_DSSIMloss_1fb_1ff_10ep_final.pt,-4.487203239594528,-0.3393903883045146,-8.753382119564002e-05,0.1778473310022548,-0.037913674584527435,-0.01871674712872351,0.31063180321815054,0.07095648944873734,0.015379775090505698,0.658235447518777,0.08350988444623919,0.009108568597959943,0.2007562394110174,0.04706891287954562,0.01027570534872535,0.045710998893582655,0.03848939356765246,0.011970262799486986,-2.1435641218351833,-0.15896048672090046,0.0021124222134584203,-4.772370568857895,-0.6707588031548717,-0.09196368559894941,0.10337390515628186,0.0414772445745335,0.011193923502160419,0.4121858097562878,0.09771393303213927,0.0216008738783382,-0.9494396395331254,-0.002912643511823354,-0.08278074948159668,0.6
fine-models/small_360_720_36videos_AdamWopt_MSELossloss_1fb_1ff_10ep_final.pt,-6.452513201924781,-0.5004263597400262,-0.0022118693630167607,0.1730881697379516,-0.04883874927862397,-0.022368867925349534,0.3080652096127494,0.034896988814062446,0.0027347509092933153,0.5726131528815976,0.06067815884829297,0.0037591033333899126,-0.14447715938491257,-0.011627452318727194,0.0002995681442671261,-0.18248041524183023,-0.013617581386972333,0.000754448791478235,-5.130815224359495,-0.40404885540925406,4.9368047074227484e-05,-2.8392256090304997,-0.4311290029235435,-0.06520182974386535,0.07023086163821546,0.0073107328445329856,0.00044496427446405473,0.29406035506485395,0.05435641841795391,0.010019580789860427,-1.333145386100615,-0.007172078274240434,-0.1252445702132305,0.4
fine-models/small_360_720_36videos_AdamWopt_PNSRloss_1fb_1ff_10ep_final.pt,-1.6994177543076887,-0.13443073669052108,-0.0024195387459441386,-0.4630348730407299,-0.28181723622432475,-0.08357863818239053,0.5234550309661259,0.05818036677425198,0.004270858012589862,0.9039885565738572,0.0920606515355109,0.004687505080395837,0.23068044649674846,0.022787163582691505,0.0009989964481968983,0.05308331099132246,0.00896693955457728,0.0015139067733047629,-0.37402890992644444,-0.0265038598362084,0.0006440811909285138,-6.8279821216660075,-1.2759529708534076,-0.23290973521719038,0.13357245042019983,0.008139947202140618,-0.0011222140501009337,0.5140383035544573,0.07764921300729721,0.011439523240863836,-0.700564555993816,-0.029647525544934626,-0.14509205219479923,0.6
fine-models/small_360_720_36videos_SGDopt_MSELossloss_1fb_1ff_10ep_final.pt,-18.034601915602714,-1.6470819756644444,-0.056695133847678325,-9.682540055089348,-1.8760088863514945,-0.3590826940216474,-9.181471754240508,-1.7947213316610493,-0.34595760743089965,-10.618263455845366,-1.3787531325026245,-0.1463668082384455,-9.364044138249135,-1.5210862919495822,-0.2456554040412774,-6.85935688658849,-1.2456631694405007,-0.22552383946092336,-21.104639149352206,-2.054927171966388,-0.07121246673116743,-17.64313460996487,-2.8006400280717667,-0.4443805927798252,-6.394648263918473,-1.161813792650316,-0.21019645025266098,-8.182921384004938,-1.561708425115257,-0.2951586154483309,-11.706562161285605,-0.2400229612252856,-1.7042404205373423,0.0
fine-models/small_360_720_132videos_AdamWopt_DSSIMloss_1fb_1ff_10ep_final.pt,-7.910640255716821,-0.6120111340543852,-0.00048209396784737457,0.8858941289402509,0.10512254482140904,0.009630884100126691,0.22163983159417455,0.07381581464195452,0.019194141130319475,0.5665585178656869,0.07729249869325638,0.009721438556709483,0.5480866848222377,0.09539189338232656,0.016601575501013155,0.031850718811853085,0.049443269627666986,0.016204261539766396,-1.2808276182853078,-0.08971879240795122,0.0027202039757030505,0.2468333980381061,0.008133127536829932,-0.0037605044425733647,0.07182624996108444,0.06010516777612818,0.018557926952438852,0.35240280868223195,0.10322454964616146,0.025398987051624577,-0.6266375535286504,0.011378682039728093,-0.012920106033660339,0.8
fine-models/small_360_720_144videos_AdamWopt_PNSRloss_1fb_1ff_3ep_final.pt,0.3971384803720781,0.027759618751561632,-0.0004192272688718912,0.7526854700690144,0.056117878081566985,-0.0033950291624005313,0.9675909400786331,0.136301037046632,0.01801164598272953,1.4413912344298936,0.14856086985084005,0.008205726642736666,0.8407448122165349,0.10567685256039638,0.011472687425229444,0.6982192353114165,0.10251532263069585,0.0145906733986515,0.8708679276024753,0.0722155929347732,0.0018444931347098015,1.2625635198298681,-0.004948530713464905,-0.03325604392378123,0.5294951112478365,0.07350637456873343,0.00965719255024955,0.7987425183289822,0.12873569703456322,0.020599716061713735,0.8559439249486733,0.004731183484096657,0.08464407127462978,0.9
